"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"ocean","oceano","JGNK8795",39,"female","action","No suelo experimentar la idea de un océano mediante acciones físicas con estas partes del cuerpo, ya que lo percibo más como un concepto visual o emocional que algo que se sienta o realice con el cuerpo. La cabeza puede tener una ligera conexión por la imaginación, pero en general no experimento el océano a través de estas acciones."
"war","guerra","JGNK8795",39,"female","action","Experimentar 'guerra' en la boca y garganta tiene que ver con gritar o hablar en medio del conflicto, por eso le doy un 4. En el torso, la sensación de tensión o lucha interna puede sentirse, por eso un 3. Con las piernas y pies, la acción de pelear o correr puede estar presente, pero no siempre, así que un 2. La cabeza puede estar involucrada en pensar estrategias o sentir miedo, por eso un 2. La mano o brazo en general no se experimenta directamente con la guerra, solo en acciones específicas, por eso un 1."
"freshness","frescura","JGNK8795",39,"female","action","Experimento frescura principalmente en la boca y garganta, ya que esa sensación está relacionada con la sensación de frescura en la boca, como al comer algo frío o mentolado. También siento cierta frescura en la cabeza y el torso, que puede asociarse con una sensación de alivio o revitalización, aunque en menor medida. Las piernas y las manos no suelen experimentar esa sensación de frescura de manera significativa en mi percepción cotidiana."
"sponge","esponja","JGNK8795",39,"female","action","No experimento la sensación de una esponja mediante ninguna parte del cuerpo, ya que generalmente la utilizo solo con las manos para limpiar y no involucro otras partes del cuerpo en esa acción."
"death","muerte","JGNK8795",39,"female","action","No suelo relacionar acciones físicas con la muerte en un sentido directo, pero en algunas culturas o contextos, el acto de morir puede asociarse simbólicamente con el cierre o la pérdida de funciones corporales. Por eso, considero que hay una mínima conexión en el torso, que representa el cuerpo en su totalidad, pero en general no experimento la muerte como una acción física concreta en las partes del cuerpo."
"bright","brillante","JGNK8795",39,"female","action","Asocio 'brillante' con acciones que implican creatividad, energía y claridad mental, por lo que las manos y la cabeza son las partes que más experimentan esa cualidad. La boca y el torso tienen menor relación, ya que no suelen estar directamente involucrados en expresar esa cualidad. Las piernas también participan en actividades dinámicas que pueden reflejar brillo o vitalidad, pero en menor medida que las manos y la cabeza."
"flower","flor","JGNK8795",39,"female","action","No suelo experimentar la idea de una flor realizando acciones con ninguna parte del cuerpo, ya que es un objeto inanimado. La única conexión podría ser una metáfora o una representación simbólica, pero en términos de acciones físicas, no hay una experiencia significativa con la cabeza o cualquier otra parte del cuerpo."
"miracle","milagro","JGNK8795",39,"female","action","Experimentar un milagro generalmente se asocia más con una sensación interna o emocional, por lo que no involucro mucho las partes del cuerpo. La cabeza y la garganta pueden tener una ligera conexión por la idea de asombro o sorpresa, pero en general, no se experimenta físicamente con esas partes."
"treasure","tesoro","JGNK8795",39,"female","action","Experimento 'TESORO' principalmente con las manos y el torso porque en mi cultura, encontrar o cuidar un tesoro implica buscar, sostener y proteger objetos valiosos, lo cual se relaciona con acciones físicas con las manos y el cuerpo. La cabeza y la boca tienen menor relación, ya que no asocio directamente el concepto con pensar o hablar sobre un tesoro, pero sí con la acción física de buscar y proteger con las manos y el cuerpo."
"song","cancion","JGNK8795",39,"female","action","Experimenté 'CANCION' principalmente a través de la boca y la garganta, ya que cantar implica usar la voz y la respiración. También siento cierta conexión en el torso, por la expresión emocional y el ritmo, y en menor medida en las manos y pies, por el movimiento y el ritmo corporal. La cabeza participa en la percepción y el disfrute, pero no tanto en la acción física directa."
"stone","piedra","JGNK8795",39,"female","action","No experimento la piedra en mi cuerpo, ya que es un objeto inanimado y no tiene relación física con mis partes del cuerpo. La asociación es más conceptual que física, por lo que solo le doy una valoración muy baja en el torso y cero en las demás partes."
"mask","mascara","JGNK8795",39,"female","action","La máscara está relacionada principalmente con la boca y la garganta, ya que cubre esa zona, por eso califiqué alto en boca/garganta. También puede afectar la cabeza, por ejemplo, al colocarse o quitarse, por eso le di una valoración media. Las manos y brazos se usan para poner o quitar la máscara, pero no la experimentan en sí misma, por eso le di una calificación baja. El torso y las piernas no tienen una relación directa con la acción de usar una máscara, por eso califiqué en 0 o 1."
"gold","oro","JGNK8795",39,"female","action","Experimentar 'oro' con el pie o la pierna no tiene mucho sentido, pero en actividades como cargar o mover objetos pesados, que pueden simbolizar riqueza, se involucra el torso y las manos. La cabeza, boca o garganta no tienen relación directa con la experiencia del oro en acciones cotidianas, por eso las valoraciones son bajas. La percepción cultural asocia el oro con valor y peso, por lo que las acciones que implican esfuerzo físico o manipulación con las manos son las más relacionadas."
"engine","motor","JGNK8795",39,"female","action","Experimento más la sensación de movimiento y acción con las manos y los pies, ya que muchas actividades cotidianas como escribir, cocinar o caminar involucran esas partes. El torso y la cabeza también participan en ciertos movimientos, pero en menor medida, y la boca o garganta menos en relación con la acción motriz, más bien en funciones relacionadas con la comunicación o la alimentación."
"abyss","abismo","JGNK8795",39,"female","action","No experimento abismo de manera física con ninguna parte del cuerpo, ya que es un concepto abstracto que se relaciona más con sentimientos o ideas profundas, no con acciones corporales."
"fire","fuego","JGNK8795",39,"female","action","Experimento 'FUEGO' principalmente con la boca y el torso porque al pensar en fuego, asocio la boca con la respiración y el calor, y el torso con la cercanía al fuego y la sensación de calor en el cuerpo. La mano y el pie tienen menor relación, ya que no los relaciono directamente con la acción de fuego, pero en la cabeza también percibo cierta conexión por la idea de calor y peligro que puede afectar la mente y la percepción."
"art","arte","JKPQ9415",18,"male","perceptual","Experimento 'ARTE' principalmente a través de la vista, ya que lo aprecio visualmente en pinturas, esculturas y exposiciones. También lo siento en el tacto cuando toco obras o materiales artísticos, y en menor medida lo percibo auditivamente en música o performances. No lo experimento mucho en el cuerpo ni en el olfato, y casi nunca a través del gusto."
"power","poder","JKPQ9415",18,"male","perceptual","Experimenté 'PODER' principalmente a través del tacto y sensaciones internas, como la sensación de control o fuerza en el cuerpo, y también visualmente al percibir la autoridad o presencia de alguien. La audición y la vista contribuyen en menor medida, y no percibo ninguna relación con el olfato o el gusto en este concepto."
"emptiness","vacio","JKPQ9415",18,"male","perceptual","No percibo 'vacío' a través del olfato ni del gusto, ya que no hay olor ni sabor asociado. En el tacto, siento una ligera sensación de vacío en el cuerpo, como cuando estoy en un espacio abierto o sin peso. La vista me permite percibir la sensación de vacío en espacios amplios y sin obstáculos, y dentro de mi cuerpo, experimento una sensación interna de vacío o vacío emocional, que es más fuerte que las otras modalidades."
