"Word","Word_Spanish","participant_id","age","sex","task_type","rationale"
"flower","flor","EHDO4233",32,"male","action","Experimento 'FLOR' principalmente con la mano/brazo (5) porque la acción de tocar, oler, arreglar o regalar una flor es muy táctil y manual. Con la cabeza (4) la asocio fuertemente al sentido de la vista (verla) y el olfato (olerla), aunque el olfato técnicamente es nasal, lo asocio con la experiencia sensorial de la cabeza. Con la boca/garganta (2) hay una leve experiencia al nombrarla, describirla o, en algunos contextos culturales, comer flores como la de calabaza. El torso (1) tiene una conexión muy débil, quizá por la emoción que puede causar. Con el pie/pierna (0) no hay una acción directa para experimentar una flor; más bien la pisamos sin intención de interactuar con ella."
"miracle","milagro","EHDO4233",32,"male","action","Un milagro se experimenta sobre todo con la cabeza, al creerlo o pensarlo; con la boca al declararlo o agradecerlo; con las manos al señalarlo o recibirlo; con el torso al sentirlo internamente; y poco con los pies, pues es más una experiencia interna o declarativa que una acción locomotora."
"treasure","tesoro","EHDO4233",32,"male","action","Un tesoro se experimenta principalmente con las manos al sostenerlo, tocarlo o desenterrarlo, y con la cabeza al imaginarlo o recordarlo. El torso puede sentir emoción al encontrarlo, los pies tienen poca relación directa y la boca casi ninguna, a menos que sea metafórico como 'saborear el triunfo'."
"song","cancion","EHDO4233",32,"male","action","Una canción se experimenta mucho con la boca/garganta al cantarla o tararearla, y con la cabeza al recordar la letra o sentir la melodía. Las manos/brazos pueden marcar el ritmo o tocar un instrumento. El torso interviene en la respiración al cantar, y los pies/piernas apenas si se mueven al ritmo, pero es menos central."
"stone","piedra","EHDO4233",32,"male","action","Como mexicano, experimento 'piedra' principalmente con la mano/brazo al recogerla, lanzarla o usarla para construcción. El pie/pierna también tiene una calificación alta porque es común patear una piedra en el camino o tropezar con ella. La cabeza tiene una baja calificación por la idea de pensar en una piedra o por un golpe accidental. El torso y la boca/garganta no tienen una asociación directa de acción con el concepto en mi experiencia cotidiana."
"mask","mascara","EHDO4233",32,"male","action","La palabra 'MASCARA' la experimento principalmente con la mano/brazo al manipularla y colocarla, y con la cabeza al sentirla puesta y ver a través de ella. La boca/garganta es relevante por la respiración y el habla que se modifica al usarla. El torso tiene poca relación, y los pies/piernas no participan en la acción directa de usar una máscara."
"gold","oro","EHDO4233",32,"male","action","El oro lo experimento principalmente con la mano/brazo al sostener, tocar o trabajar joyería y monedas. Con la boca/garganta al recordar expresiones como 'palabras de oro' o la sensación de un objeto valioso, y con la cabeza al pensar en su valor o riqueza. El torso tiene una conexión baja, quizás al llevar un colgante. El pie/pierna no tiene una asociación directa con el oro en mi experiencia cotidiana."
"engine","motor","EHDO4233",32,"male","action","Para mí, 'motor' se experimenta principalmente con las extremidades que generan movimiento (manos/brazos para manipular y pies/piernas para desplazarse), y con la cabeza para planificar y controlar. El torso aporta estabilidad, pero no es lo central. La boca/garganta no tienen una relación directa con la acción de un motor, a menos que sea metafórica, pero en el sentido físico cotidiano, no aplica."
"abyss","abismo","EHDO4233",32,"male","action","La experiencia más intensa de un 'abismo' es la sensación de vértigo al estar al borde, asociada a las piernas/pies que se paralizan o tiemblan. La cabeza la experimenta al imaginarlo o pensarlo con miedo. El torso siente un vacío o hundimiento. Las manos/brazos podrían intentar agarrarse de algo. La boca/garganta tiene poca acción directa, quizá un grito ahogado o sequedad."
"fire","fuego","EHDO4233",32,"male","action","El torso (5) experimenta el fuego intensamente por el calor que irradia y la sensación de quemazón en la piel. La mano/brazo (4) es clave para manipularlo (avivar, cocinar) o alejarse. La cabeza (3) lo percibe visualmente y lo procesa mentalmente. El pie/pierna (2) puede sentirlo al pisar brasas o alejarse rápidamente. La boca/garganta (1) tiene una relación menor, quizá al soplar para avivarlo o sentir calor al respirar cerca."
"art","arte","FPRE4102",18,"male","perceptual","El arte lo experimento principalmente por la vista, como en un mural o una pintura, y genera una sensación fuerte dentro del cuerpo, como emoción o asombro. A veces se siente la textura de una escultura (tacto) o hay sonido en una instalación, pero casi no tiene sabor u olor específico."
"power","poder","FPRE4102",18,"male","perceptual","El poder lo siento principalmente como una sensación interna de fuerza y control, y lo visualizo en símbolos como coronas o edificios altos. Se puede tocar en un apretón de manos firme y escuchar en una voz de mando, pero casi no tiene sabor u olor específico."
"emptiness","vacio","FPRE4102",18,"male","perceptual","El vacío lo siento mucho en el cuerpo, como un hueco en el estómago o el pecho. Visualmente es lo más fuerte: un cuarto oscuro, un espacio abierto sin nada. Al tacto, es como tocar algo que falta, como una superficie lisa donde debería haber textura. No tiene olor ni sabor, y el sonido sería solo el silencio o un eco lejano."
"journey","viaje","FPRE4102",18,"male","perceptual","Para mí, un viaje se experimenta sobre todo visualmente (paisajes nuevos, carreteras) y con sensaciones internas (emoción, cansancio, movimiento). El sonido del motor, la música o el viento también están presentes. A veces hay olores (gasolina, aire libre) y sensaciones táctiles (asiento, maleta). El gusto es menos común, quizá probando comida local."
"ocean","oceano","FPRE4102",18,"male","perceptual","Le puse 5 a visual porque lo primero que pienso es en la vista inmensa del mar. El 4 en auditivo por el sonido de las olas y en táctil por sentir el agua y la arena. El gusto es 2 por el sabor salado que a veces llega a la boca. El olfato es 3 por el olor a sal y aire marino, y la interocepción es 3 por la sensación de tranquilidad o emoción que da estar frente al océano."
"war","guerra","FPRE4102",18,"male","perceptual","La guerra se experimenta mucho en lo visual (destrucción, explosiones) y auditivo (disparos, gritos). El tacto y lo interoceptivo son altos por la vibración de las explosiones y la sensación de miedo o angustia en el cuerpo. El olfato puede evocar humo o polvo, pero el gusto es muy bajo, a menos que se asocie con sabor a sangre o tierra, pero no es lo principal."
"freshness","frescura","FPRE4102",18,"male","perceptual","La frescura la siento mucho al tacto, como con el viento o una superficie fría. También la relaciono con sabores como frutas o agua fresca, y la veo en colores claros o lugares abiertos. La siento dentro del cuerpo como una sensación de alivio, y a veces tiene un olor limpio, como a lluvia o a recién lavado. No la asocio mucho con sonidos."
"sponge","esponja","FPRE4102",18,"male","perceptual","Le puse 5 al tacto y a la vista porque al pensar en una esponja (de cocina o baño) recuerdo inmediatamente su textura porosa y su apariencia húmeda o seca. El olfato tiene un 3 porque a veces huelen a humedad o a jabón. El oído un 2 por el sonido al exprimirla. El gusto 0 porque no se come, y la sensación interna un 1 porque no genera una sensación corporal fuerte, a lo más la idea de limpieza."
"death","muerte","FPRE4102",18,"male","perceptual","La muerte se ve en flores marchitas o un cuerpo sin vida, y se siente dentro como un vacío o frío. A veces se asocia con el silencio o un último suspiro (auditivo), y al tocar algo frío e inerte. El olor a tierra mojada o flores en un funeral puede estar presente, pero el gusto es muy abstracto, quizá amargo."
"bright","brillante","FPRE4102",18,"male","perceptual","Le pongo 5 en visual porque 'brillante' lo asocio directamente con algo que refleja mucha luz, como el sol o un metal pulido. En auditivo le pongo 1 porque a veces se usa para describir un sonido claro o agudo, pero no es lo principal. En táctil le pongo 3 porque algo brillante, como una superficie lisa de vidrio o un coche encerado, se puede sentir al tacto. En interoceptivo le pongo 2 porque una idea brillante puede dar una sensación de claridad o emoción en el pecho. En olfato y gusto le pongo 0 porque no los relaciono para nada con la palabra."
"flower","flor","FPRE4102",18,"male","perceptual","Le puse 5 a visual porque al pensar en 'flor' lo primero que viene a la mente es su forma y colores, como las de un cempasúchil o una rosa. El olfato también es 5 porque muchas flores, como el jazmín o la gardenia, tienen un aroma muy fuerte y característico. El tacto es 3 porque se siente la textura de los pétalos, aunque no siempre las tocamos. El oído es 2 porque a veces se escucha el viento entre ellas o las abejas. Lo interoceptivo es 1 porque no siento mucho en mi cuerpo, y el gusto es 0 porque normalmente no se comen."
"miracle","milagro","FPRE4102",18,"male","perceptual","Un milagro lo asocio más con una sensación interna fuerte de asombro, esperanza o fe (interoceptivo), y con imágenes mentales de eventos inesperados o divinos (visual). A veces se escucha en testimonios o campanas de iglesia (auditivo), pero no tiene sabor u olor específico, y es más una experiencia interna que tangible."
"treasure","tesoro","FPRE4102",18,"male","perceptual","Lo asocio visualmente con cofres llenos de monedas y joyas, como en películas o caricaturas. Puedo imaginarme el sonido de las monedas al caer y la sensación áspera y fría de tocarlas. También genera una sensación interna de emoción o codicia. El olor a metal viejo o polvo podría estar presente, pero el gusto no es relevante."
"song","cancion","FPRE4102",18,"male","perceptual","Una canción se experimenta principalmente por el oído, pero también puede evocar emociones y sensaciones corporales (interocepción). A veces la asociamos con recuerdos visuales, como un concierto o un video. No tiene relación con olfato o gusto, y el tacto es muy bajo, quizá por la vibración de los altavoces."
"stone","piedra","FPRE4102",18,"male","perceptual","Una piedra se experimenta principalmente por la vista (su forma y color) y el tacto (su textura, dureza y peso). Puede tener un sonido característico al golpearla o arrastrarla. Casi no tiene olor ni sabor, pero al cargarla o lanzarla se siente dentro del cuerpo su peso y el esfuerzo muscular."
